nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure,      x-velocity,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,          y-plus,  dx-velocity-dy
       730, 0.000000000E+00,-5.069581047E-02, 0.000000000E+00, 4.916566014E-01, 9.916263819E-01, 1.773116877E-03, 6.458902499E-04, 1.185980858E-03,-9.181554196E-05, 0.000000000E+00, 2.479001135E-02
       731, 0.000000000E+00,-4.937903583E-02, 0.000000000E+00, 4.916887879E-01, 9.916586280E-01, 1.772122225E-03, 6.456396077E-04, 1.185489353E-03,-8.942979912E-05, 0.000000000E+00, 2.418882772E-02
       732, 0.000000000E+00,-4.806226119E-02, 0.000000000E+00, 4.917201996E-01, 9.916900396E-01, 1.771153416E-03, 6.453956012E-04, 1.185010886E-03,-8.704401262E-05, 0.000000000E+00, 2.355228178E-02
       733, 0.000000000E+00,-4.674548656E-02, 0.000000000E+00, 4.917507470E-01, 9.917206168E-01, 1.770211151E-03, 6.451583467E-04, 1.184545574E-03,-8.465821156E-05, 0.000000000E+00, 2.288036980E-02
       734, 0.000000000E+00,-4.542871192E-02, 0.000000000E+00, 4.917804599E-01, 9.917502999E-01, 1.769295428E-03, 6.449279026E-04, 1.184093300E-03,-8.227239596E-05, 0.000000000E+00, 2.224382013E-02
       735, 0.000000000E+00,-4.411193728E-02, 0.000000000E+00, 4.918093085E-01, 9.917792082E-01, 1.768406248E-03, 6.447042106E-04, 1.183654065E-03,-7.988656580E-05, 0.000000000E+00, 2.157191932E-02
       736, 0.000000000E+00,-4.279516637E-02, 0.000000000E+00, 4.918372333E-01, 9.918071032E-01, 1.767542912E-03, 6.444870960E-04, 1.183227636E-03,-7.750070654E-05, 0.000000000E+00, 2.090000734E-02
       737, 0.000000000E+00,-4.147839174E-02, 0.000000000E+00, 4.918643236E-01, 9.918342829E-01, 1.766705769E-03, 6.442765007E-04, 1.182813663E-03,-7.511483273E-05, 0.000000000E+00, 2.026345022E-02
       738, 0.000000000E+00,-4.016161710E-02, 0.000000000E+00, 4.918905497E-01, 9.918605089E-01, 1.765894704E-03, 6.440725410E-04, 1.182412496E-03,-7.272894436E-05, 0.000000000E+00, 1.959154010E-02
       739, 0.000000000E+00,-3.884484246E-02, 0.000000000E+00, 4.919158816E-01, 9.918857813E-01, 1.765110181E-03, 6.438751589E-04, 1.182024367E-03,-7.034307055E-05, 0.000000000E+00, 1.888426393E-02
       740, 0.000000000E+00,-3.752806783E-02, 0.000000000E+00, 4.919403195E-01, 9.919102788E-01, 1.764352317E-03, 6.436845870E-04, 1.181649510E-03,-6.795719673E-05, 0.000000000E+00, 1.824771427E-02
       741, 0.000000000E+00,-3.621129319E-02, 0.000000000E+00, 4.919638634E-01, 9.919338226E-01, 1.763620763E-03, 6.435006508E-04, 1.181287342E-03,-6.557134475E-05, 0.000000000E+00, 1.757580042E-02
       742, 0.000000000E+00,-3.489451855E-02, 0.000000000E+00, 4.919865131E-01, 9.919564724E-01, 1.762915519E-03, 6.433234084E-04, 1.180938096E-03,-6.318549276E-05, 0.000000000E+00, 1.683316007E-02
       743, 0.000000000E+00,-3.357774392E-02, 0.000000000E+00, 4.920082092E-01, 9.919781685E-01, 1.762236003E-03, 6.431525690E-04, 1.180601306E-03,-6.079963350E-05, 0.000000000E+00, 1.612588391E-02
       744, 0.000000000E+00,-3.226096928E-02, 0.000000000E+00, 4.920290411E-01, 9.919990301E-01, 1.761582331E-03, 6.429882487E-04, 1.180276973E-03,-5.841378879E-05, 0.000000000E+00, 1.545397751E-02
       745, 0.000000000E+00,-3.094419651E-02, 0.000000000E+00, 4.920488894E-01, 9.920188189E-01, 1.760954736E-03, 6.428304478E-04, 1.179965446E-03,-5.602796591E-05, 0.000000000E+00, 1.474670134E-02
       746, 0.000000000E+00,-2.962742187E-02, 0.000000000E+00, 4.920678139E-01, 9.920377731E-01, 1.760353567E-03, 6.426792825E-04, 1.179666957E-03,-5.364218669E-05, 0.000000000E+00, 1.403942332E-02
       747, 0.000000000E+00,-2.831064723E-02, 0.000000000E+00, 4.920858145E-01, 9.920557737E-01, 1.759778941E-03, 6.425348110E-04, 1.179381623E-03,-5.125646931E-05, 0.000000000E+00, 1.329678390E-02
       748, 0.000000000E+00,-2.699387260E-02, 0.000000000E+00, 4.921028018E-01, 9.920727611E-01, 1.759230392E-03, 6.423970917E-04, 1.179109095E-03,-4.887081377E-05, 0.000000000E+00, 1.251878310E-02
       749, 0.000000000E+00,-2.567709982E-02, 0.000000000E+00, 4.921188354E-01, 9.920887947E-01, 1.758708037E-03, 6.422660081E-04, 1.178849488E-03,-4.648524191E-05, 0.000000000E+00, 1.177614368E-02
       750, 0.000000000E+00,-2.436032519E-02, 0.000000000E+00, 4.921338558E-01, 9.921038151E-01, 1.758211525E-03, 6.421413855E-04, 1.178602572E-03,-4.409974645E-05, 0.000000000E+00, 1.099813730E-02
       751, 0.000000000E+00,-2.304355055E-02, 0.000000000E+00, 4.921479225E-01, 9.921178818E-01, 1.757740974E-03, 6.420233985E-04, 1.178368577E-03,-4.171436376E-05, 0.000000000E+00, 1.025549788E-02
       752, 0.000000000E+00,-2.172677591E-02, 0.000000000E+00, 4.921609759E-01, 9.921308756E-01, 1.757296268E-03, 6.419119309E-04, 1.178147271E-03,-3.932909385E-05, 0.000000000E+00, 9.548222646E-03
       753, 0.000000000E+00,-2.041000128E-02, 0.000000000E+00, 4.921729565E-01, 9.921429157E-01, 1.756877173E-03, 6.418068660E-04, 1.177938422E-03,-3.694394763E-05, 0.000000000E+00, 8.770219982E-03
       754, 0.000000000E+00,-1.909322664E-02, 0.000000000E+00, 4.921839833E-01, 9.921538830E-01, 1.756483689E-03, 6.417081458E-04, 1.177742146E-03,-3.455894330E-05, 0.000000000E+00, 7.992218249E-03
       755, 0.000000000E+00,-1.777645387E-02, 0.000000000E+00, 4.921939373E-01, 9.921638966E-01, 1.756116049E-03, 6.416158867E-04, 1.177558675E-03,-3.217409176E-05, 0.000000000E+00, 7.178850472E-03
       756, 0.000000000E+00,-1.645967923E-02, 0.000000000E+00, 4.922029376E-01, 9.921728373E-01, 1.755774952E-03, 6.415303797E-04, 1.177388360E-03,-2.978943303E-05, 0.000000000E+00, 6.365481298E-03
       757, 0.000000000E+00,-1.514290459E-02, 0.000000000E+00, 4.922108352E-01, 9.921807051E-01, 1.755460631E-03, 6.414515083E-04, 1.177231316E-03,-2.740498530E-05, 0.000000000E+00, 5.622841418E-03
       758, 0.000000000E+00,-1.382612996E-02, 0.000000000E+00, 4.922177196E-01, 9.921875596E-01, 1.755172620E-03, 6.413792726E-04, 1.177087659E-03,-2.502076495E-05, 0.000000000E+00, 4.809475504E-03
       759, 0.000000000E+00,-1.250935625E-02, 0.000000000E+00, 4.922235310E-01, 9.921933413E-01, 1.754911151E-03, 6.413136725E-04, 1.176956808E-03,-2.263679562E-05, 0.000000000E+00, 3.996108193E-03
       760, 0.000000000E+00,-1.119258162E-02, 0.000000000E+00, 4.922283888E-01, 9.921982288E-01, 1.754676225E-03, 6.412547082E-04, 1.176839229E-03,-2.025309368E-05, 0.000000000E+00, 3.253468312E-03
       761, 0.000000000E+00,-9.875806980E-03, 0.000000000E+00, 4.922322333E-01, 9.922020435E-01, 1.754467376E-03, 6.412022049E-04, 1.176734455E-03,-1.786967186E-05, 0.000000000E+00, 2.546193078E-03
       762, 0.000000000E+00,-8.559033275E-03, 0.000000000E+00, 4.922350943E-01, 9.922048450E-01, 1.754284487E-03, 6.411563372E-04, 1.176642836E-03,-1.548653381E-05, 0.000000000E+00, 1.803553430E-03
       763, 0.000000000E+00,-7.242258638E-03, 0.000000000E+00, 4.922370911E-01, 9.922068119E-01, 1.754127908E-03, 6.411169888E-04, 1.176564256E-03,-1.310369498E-05, 0.000000000E+00, 1.202368760E-03
       764, 0.000000000E+00,-5.925484467E-03, 0.000000000E+00, 4.922383130E-01, 9.922080040E-01, 1.753997407E-03, 6.410841597E-04, 1.176498714E-03,-1.072115265E-05, 0.000000000E+00, 7.072758162E-04
       765, 0.000000000E+00,-4.608709831E-03, 0.000000000E+00, 4.922389686E-01, 9.922086596E-01, 1.753893332E-03, 6.410579663E-04, 1.176446443E-03,-8.338887710E-06, 0.000000000E+00, 2.475465008E-04
       766, 0.000000000E+00,-3.291935660E-03, 0.000000000E+00, 4.922391772E-01, 9.922088385E-01, 1.753815217E-03, 6.410384085E-04, 1.176407095E-03,-5.956877430E-06, 0.000000000E+00, 3.536379154E-05
       767, 0.000000000E+00,-1.975161489E-03, 0.000000000E+00, 4.922392368E-01, 9.922088981E-01, 1.753763063E-03, 6.410254864E-04, 1.176381018E-03,-3.575064966E-06, 0.000000000E+00, 0.000000000E+00
       768, 0.000000000E+00,-6.583871436E-04, 0.000000000E+00, 4.922392368E-01, 9.922088981E-01, 1.753736986E-03, 6.410189671E-04, 1.176368096E-03,-1.193374942E-06, 0.000000000E+00, 2.614279608E-14
       769, 0.000000000E+00,-1.950911654E-12, 0.000000000E+00, 4.922392368E-01, 9.922088981E-01, 1.753737219E-03, 6.410190254E-04, 1.176368096E-03,-2.477406724E-09, 0.000000000E+00, 3.267849384E-14
